Countries Today:
countryRank;countryName;totalCases;newCases;totalDeaths;newDeaths;totalRecovered;newRecovered;activeCases;seriousCritical;totCases1Mpop;deaths1Mpop;totalTests;tests1Mpop;population
76    El Salvador    29,737    +103    873    +4    24,643    +118    4,221    32    4,578    134    413,036    63,592    6,495,046   
77    Bosnia and Herzegovina    29,075    +365    908    +5    22,614    +340    5,553    None    8,877    277    253,264    77,328    3,275,211   
78    Australia    27,182    +8    897    +2    24,937    +20    1,348    6    1,063    35    7,851,776    306,962    25,578,966   
79    Tunisia    24,542    +2,312    364    +43    5,032    None    19,146    124    2,071    31    256,667    21,656    11,851,736   
80    S. Korea    24,353    +114    425    +3    22,334    +251    1,594    102    475    8    2,378,073    46,373    51,281,182   
81    Bulgaria    22,743    +437    873    +11    15,448    +138    6,422    53    3,280    126    556,761    80,294    6,934,044   
82    Myanmar    21,433    +1,400    510    +39    6,084    +302    14,839    None    393    9    355,271    6,518    54,508,077   
83    Greece    20,947    +406    424    +4    9,989    None    10,534    88    2,012    41    1,379,036    132,484    10,409,091   
84    Cameroon    20,924    None    420    None    19,764    None    740    30    783    16    149,000    5,577    26,718,466   
85    Jordan    20,200    +1,199    131    +9    5,575    +189    14,494    48    1,975    13    1,351,112    132,070    10,230,283   
86    Ivory Coast    19,935    +32    120    None    19,550    +11    265    None    751    5    168,309    6,340    26,548,935   
87    North Macedonia    19,413    +317    772    +4    15,749    +104    2,892    3    9,318    371    199,372    95,698    2,083,351   
88    Croatia    18,447    +363    309    +5    16,308    +116    1,830    26    4,501    75    338,594    82,618    4,098,311   
89    Madagascar    16,633    +33    235    +1    15,808    +110    590    20    597    8    73,747    2,645    27,876,693   
90    Zambia    15,224    +54    335    None    14,342    +29    547    None    822    18    172,435    9,312    18,517,682   
91    Senegal    15,174    +33    313    +1    12,998    +62    1,863    4    900    19    184,934    10,970    16,858,879   
92    Norway    15,013    +229    275    None    11,863    +673    2,875    3    2,763    51    1,119,418    206,054    5,432,642   
93    Albania    14,730    +162    407    +4    9,115    +150    5,208    23    5,120    141    90,441    31,437    2,876,940   
94    Slovakia    14,689    +877    55    None    5,200    +173    9,434    42    2,690    10    508,713    93,165    5,460,361   
95    Malaysia    13,993    +489    141    None    10,501    +74    3,351    40    431    4    1,627,612    50,116    32,476,618   
96    Sudan    13,668    +15    836    None    6,764    None    6,068    None    310    19    None    None    44,117,428   
97    Montenegro    12,794    +210    190    +2    8,907    +350    3,697    17    20,370    303    73,768    117,449    628,088   
98    Namibia    11,714    +41    126    +1    9,673    +62    1,915    7    4,588    49    105,386    41,278    2,553,069   
99    Finland    11,049    +120    346    None    8,500    +400    2,203    5    1,993    62    1,111,771    200,570    5,543,058   
100    Guinea    10,863    None    68    None    10,176    None    619    24    821    5    33,676    2,546    13,225,468   
101    DRC    10,804    +15    276    +2    10,239    None    289    None    120    3    None    None    90,265,509   
102    Maldives    10,656    +35    34    None    9,547    +81    1,075    12    19,622    63    150,743    277,579    543,063   
103    French Guiana    10,103    +33    69    None    9,773    +32    261    6    33,598    229    68,644    228,281    300,700   
104    Tajikistan    10,055    +41    78    None    8,876    +39    1,101    None    1,048    8    None    None    9,593,845   
105    Georgia    9,753    +508    63    +5    5,235    +348    4,455    None    2,446    16    679,169    170,343    3,987,076   
106    Mozambique    9,494    +96    68    +1    6,812    +454    2,614    None    302    2    148,538    4,718    31,482,874   
107    Uganda    9,260    +178    85    +1    5,588    +131    3,587    None    201    2    497,498    10,788    46,113,737   
108    Luxembourg    9,119    +140    128    None    7,900    +107    1,091    2    14,505    204    869,412    1,382,919    628,679   
109    Haiti    8,838    None    229    None    7,013    None    1,596    None    773    20    29,115    2,545    11,439,646   
110    Gabon    8,815    +7    54    None    8,164    +29    597    3    3,936    24    192,123    85,789    2,239,484   
111    Zimbabwe    7,919    +4    229    None    6,441    +1    1,249    None    531    15    160,921    10,785    14,920,470   
112    Mauritania    7,535    +6    162    None    7,212    +4    161    3    1,610    35    81,325    17,372    4,681,502   
113    Jamaica    7,191    +82    126    +3    2,700    +26    4,365    12    2,426    43    82,411    27,798    2,964,662   
114    Slovenia    7,120    +356    159    None    4,535    +136    2,426    30    3,425    76    244,052    117,388    2,079,016   
115    Cabo Verde    6,624    +106    71    +2    5,684    +52    869    None    11,879    127    87,076    156,161    557,603   
116    Guadeloupe    6,319    None    77    None    2,199    None    4,043    35    15,792    192    59,202    147,952    400,143   
117    Cuba    5,898    +15    123    None    5,321    +43    454    2    521    11    663,612    58,598    11,324,732   
118    Malawi    5,803    +7    180    None    4,575    +26    1,048    4    301    9    54,727    2,842    19,258,853   
119    Angola    5,725    None    211    None    2,598    None    2,916    16    173    6    85,213    2,572    33,130,301   
120    Eswatini    5,617    +19    113    +1    5,196    +27    308    11    4,828    97    45,325    38,960    1,163,381   
121    Lithuania    5,483    +117    101    +2    2,600    +54    2,782    None    2,022    37    815,260    300,641    2,711,736   
122    Djibouti    5,423    None    61    None    5,353    None    9    None    5,468    62    78,860    79,510    991,821   
123    Nicaragua    5,264    None    153    None    4,225    None    886    None    792    23    None    None    6,645,610   
124    Hong Kong    5,144    +11    105    None    4,885    +10    154    10    685    14    3,311,279    440,720    7,513,332   
125    Congo    5,089    None    89    None    3,887    None    1,113    None    916    16    None    None    5,553,583   
126    Equatorial Guinea    5,052    None    83    None    4,894    None    75    2    3,571    59    61,836    43,705    1,414,850   
127    Suriname    4,979    +14    106    None    4,781    +15    92    3    8,467    180    15,019    25,541    588,043   
128    Trinidad and Tobago    4,887    +41    84    +1    3,010    +59    1,793    14    3,489    60    33,013    23,569    1,400,716   
129    Rwanda    4,883    +10    29    None    3,408    +162    1,446    None    375    2    511,183    39,213    13,036,099   
130    CAR    4,852    None    62    None    1,914    None    2,876    2    1,000    13    32,596    6,718    4,851,994   
131    Bahamas    4,632    +73    102    +2    2,537    +62    1,993    96    11,749    259    22,559    57,220    394,252   
132    Syria    4,504    +47    212    +3    1,198    +15    3,094    None    256    12    None    None    17,611,826   
133    Sri Lanka    4,459    +207    13    None    3,274    +8    1,172    None    208    0.6    303,381    14,152    21,437,536   
134    Réunion    4,385    +57    16    None    3,360    None    1,009    17    4,888    18    35,419    39,485    897,032   
135    Aruba    4,133    +25    31    None    3,678    +35    424    12    38,666    290    33,519    313,587    106,889   
136    Mayotte    3,892    None    42    None    2,964    None    886    2    14,177    153    13,000    47,352    274,537   
137    Somalia    3,745    None    99    None    3,010    None    636    None    234    6    None    None    16,008,413   
138    Estonia    3,715    +56    67    None    2,813    +7    835    3    2,800    50    226,416    170,651    1,326,778   
139    Thailand    3,615    +15    59    None    3,391    +1    165    1    52    0.8    749,213    10,726    69,847,481   
140    Gambia    3,613    None    117    None    2,235    +2    1,261    None    1,484    48    17,728    7,283    2,434,300   
141    Malta    3,442    +68    41    +1    2,865    +53    536    None    7,790    93    270,088    611,250    441,862   
142    Guyana    3,292    +104    95    +3    2,084    +67    1,113    15    4,180    121    15,360    19,503    787,578   
143    Mali    3,210    +15    131    None    2,502    +8    577    None    157    6    57,365    2,812    20,402,112   
144    Botswana    3,172    None    18    None    834    None    2,320    1    1,342    8    222,045    93,922    2,364,134   
145    Iceland    3,172    +91    10    None    2,366    +42    796    4    9,279    29    294,930    862,772    341,840   
